"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA";"BENS_TOTAL"
250001962487;"NADJA JANAIARA OLIVEIRA SANTOS";"#NULO";"MDB";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"#NE";"N";"DEFERIDO";"SUPLENTE";1073;150000;"FUNDO ESPECIAL";NA
250001962494;"LEO ÁQUILA";"LEO ÁQUILA";"MDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";15958;553700;"FUNDO ESPECIAL, OUTROS RECURSOS";839862,89
250001962481;"ARMANDO FERREIRO RODRIGUES";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";4999;922150;"FUNDO ESPECIAL, OUTROS RECURSOS";390593,38
250001962515;"MOACIR NORBERTO AVIAN";"#NULO";"MDB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"#NE";"N";"DEFERIDO";"SUPLENTE";765;50000;"OUTROS RECURSOS";1170000
250001962488;"RODNEY VICENTE DE SOUZA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";3200;202500;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002351309;"EDIVALDO NUNES CORDEIRO";"#NULO";"PMB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"JORNALEIRO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";6;0;"#NULO";415000
250001881803;"ANTONIO ELI CORREA";"#NULO";"UNIÃO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"#NE";"S";"DEFERIDO";"SUPLENTE";24561;821085,25;"OUTROS RECURSOS, FUNDO ESPECIAL";423085
250001881818;"MARIA LUCIA MENESES MATTOS";"#NULO";"UNIÃO";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";1281;441213,48;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";319002,31
250001881802;"HEITOR DE CARVALHO ALVES";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";1424;206599,2;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";1750960
250001881817;"CESAR ANGEL BOFFA DE AZEVEDO";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";13432;1385405;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";1084750,22
250001933077;"ELIEL SOARES ALVES";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";"#NE";"N";"DEFERIDO";"SUPLENTE";907;143461,5;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250001933072;"JOSÉ AZEVEDO PIRES";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";707;93461,5;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250001933092;"ELISABETE CAVALCANTE LEITE";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";"SUPLENTE";395;130000;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250001933079;"JOICE CRISTINA HASSELMANN";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"SUPLENTE";1673;633461,5;"FUNDO ESPECIAL, OUTROS RECURSOS";528793,48
250001933051;"GABRIEL MARQUES DE OLIVEIRA MELO";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"ELEITO POR QP";58581;2124460,32;"FUNDO ESPECIAL, OUTROS RECURSOS";2126359,59
250001933049;"SOCRATES DAMASCENO NOVELLI";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"DESPACHANTE";"#NE";"N";"DEFERIDO";"SUPLENTE";655;70000;"OUTROS RECURSOS, FUNDO ESPECIAL";229000
250001933088;"RUBENS TELLES MARTINS";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";6277;444180;"OUTROS RECURSOS, FUNDO ESPECIAL";8000
250001933063;"LUIZ CARLOS DE PAULA";"#NULO";"PODE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"SUPLENTE";4382;249461,5;"OUTROS RECURSOS, FUNDO ESPECIAL";4e+05
250002146898;"FLEDSON DE SOUSA LIMA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";648;15000;"FUNDO ESPECIAL";296200
250002146894;"MARCOS ROBERTO CEBOLA E SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";514;1166;"OUTROS RECURSOS";NA
250002146921;"JOAO BATISTA DE SANTIAGO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"DIRETOR DE EMPRESAS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";2299;85901,02;"OUTROS RECURSOS, FUNDO ESPECIAL";21384704,47
250002146881;"FABÍOLA TATCHER MARTINS RODA";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";107;0;"#NULO";NA
250002146929;"ADAUTO BENTIVEGNA FILHO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";554;42501,35;"OUTROS RECURSOS";868475,96
250002146906;"DONIZETE ALVES NOGUEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";361;0;"#NULO";15000
250002146887;"WALTER ANTÔNIO DE MORAES";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1489;0;"#NULO";75000
250002174666;"CINTIA RACHAS RIBEIRO";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";348;2400;"OUTROS RECURSOS, FUNDO ESPECIAL";914154,92
250002174670;"EDSON RODRIGUES CARDOSO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";999;7100;"OUTROS RECURSOS";46000
250002174663;"ELIENE SIQUEIRA RIBEIRO";"#NULO";"PP";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"#NE";"N";"DEFERIDO";"SUPLENTE";59;0;"#NULO";NA
250002079339;"FRANCISCO DAVID";"#NULO";"NOVO";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PRETA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";"SUPLENTE";279;12569,8;"FUNDO ESPECIAL";277000
250002079350;"RODRIGO JOSÉ DE ARAÚJO PEREIRA ALVAREZ NUNES";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";333;7784;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250002079314;"THEREZA CHRISTINA FARIA LIMA";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";808;6334,9;"OUTROS RECURSOS, FUNDO ESPECIAL";841126,46
250002079338;"WILLIAM WAGNER SANTOS ARAUJO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"#NE";"N";"DEFERIDO";"SUPLENTE";452;9374,9;"OUTROS RECURSOS, FUNDO ESPECIAL";53400
250002079340;"AILTON RIBEIRO DA SILVA FILHO";"#NULO";"NOVO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";"#NE";"N";"DEFERIDO";"SUPLENTE";1256;6001;"OUTROS RECURSOS";6000
250002079315;"DALTON ALVES DA SILVA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";"SUPLENTE";286;12569,8;"FUNDO ESPECIAL";264000
250002079303;"EDUARDO ALMEIDA PERES";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"REPRESENTANTE COMERCIAL";"#NE";"N";"DEFERIDO";"SUPLENTE";406;12404,9;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250001977573;"SIBELI NICOLA PLACENCIA";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR INCOMPLETO";"VIÚVO(A)";"BRANCA";"SECRETÁRIO E DATILÓGRAFO";"#NE";"N";"DEFERIDO";"SUPLENTE";3586;334552,5;"OUTROS RECURSOS, FUNDO ESPECIAL";10740,95
250001977588;"ANDRE JOSE DE SOUZA";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"DEFERIDO";"SUPLENTE";30656;347260;"FUNDO ESPECIAL, OUTROS RECURSOS";8900
250001977602;"BRUNO KENDY SATO";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"AMARELA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";500;128379,92;"OUTROS RECURSOS, FUNDO ESPECIAL";6000
250001977593;"IVA OLIVEIRA BATISTA";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"INDÍGENA";"SERVIDOR PÚBLICO MUNICIPAL";"#NE";"N";"DEFERIDO";"SUPLENTE";669;79024,2;"FUNDO ESPECIAL, OUTROS RECURSOS";1287,85
250001977586;"FERNANDA SCATOLIN MARTINS";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";222;75659;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250001977561;"MARÍLIA MIRANDA ROCHA DE OLIVEIRA";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";400;85557,5;"OUTROS RECURSOS, FUNDO ESPECIAL";30000
250001977572;"ELAINE CRISTINA MIRANDA DA SILVA";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";461;66775,78;"FUNDO ESPECIAL, OUTROS RECURSOS";4500
250001977582;"EDSON PIRES SALOMÃO";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";672;106931,07;"FUNDO ESPECIAL, OUTROS RECURSOS";10600
250002064661;"LUCAS BORGES CARVENTE";"#NULO";"UP";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";842;7875;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250002064664;"LIGIA MENDES DA SILVA";"#NULO";"UP";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"FONOAUDIÓLOGO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";4095;16350;"OUTROS RECURSOS, FUNDO ESPECIAL";570906,35
250002357426;"JEFFERSON PEREIRA DA SILVA";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";37;6820,65;"FUNDO ESPECIAL";NA
250002357441;"PAULO ROGÉRIO DE SOUZA FALCIROLLI";"#NULO";"DC";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1;6820,65;"FUNDO ESPECIAL";NA
250002357410;"MARCOS VINICIUS DE CASTRO GODINHO";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"VIGILANTE";"#NE";"N";"DEFERIDO";"NÃO ELEITO";53;6820,65;"FUNDO ESPECIAL";NA
250002357442;"LEANDRO CESAR SALES DA SILVA";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";432;6820,65;"FUNDO ESPECIAL";NA
250002357415;"ELISA VITORIA OLIVEIRA CABARITI";"#NULO";"DC";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PEDAGOGO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";49;6820,65;"FUNDO ESPECIAL";NA
250002357432;"MARIA IRENISE DE SOUSA SANTOS";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"RELAÇÕES-PÚBLICAS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";314;6820,65;"FUNDO ESPECIAL";NA
250002075154;"JOÃO ROSARIO COSTA";"#NULO";"PRD";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";80;10000;"FUNDO ESPECIAL";NA
250002075123;"MANOEL PINHEIRO DE FARIAS";"#NULO";"PRD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";252;20000;"FUNDO ESPECIAL";2759943,5
250002075170;"HIRYAN MEZZALIRA TEIXEIRA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";687;20030;"FUNDO ESPECIAL, OUTROS RECURSOS";424620,51
250002075139;"RICARDO AUGUSTO HONORIO ALVES";"#NULO";"PRD";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";270;10000;"FUNDO ESPECIAL";1938,38
250002181666;"RENATA PACCOLA FRISCHKORN";"#NULO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ESCRITOR E CRÍTICO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";81;0,03;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";2702543,55
250002181698;"JANE ALICE DOS SANTOS MAIRAO";"#NULO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";91;7830,94;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";34000
250002181695;"EDUARDO CESAR LEITE";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1992;30000;"FUNDO ESPECIAL";3987355
250002181655;"FLORISVALDO PALMEIRA ALVES";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";412;0;"#NULO";60000
250002181687;"JOSE ROBERTO RODRIGUES DE OLIVEIRA";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";1255;34891,1;"FUNDO ESPECIAL, OUTROS RECURSOS";300819,51
250002181686;"SIDNEI SILVA DOS SANTOS";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";132;0;"#NULO";205000
250001973516;"FELIPE MEDEIROS ARANTES";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"SUPLENTE";14607;580713,37;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";NA
250001973471;"SUSANNA DO VAL MOORE";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"#NE";"N";"DEFERIDO";"SUPLENTE";1681;502000;"OUTROS RECURSOS, FUNDO ESPECIAL";800816,55
250001973479;"LINDA DOS ANJOS BASILIO";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PEDAGOGO";"#NE";"N";"DEFERIDO";"SUPLENTE";291;40000;"FUNDO ESPECIAL";NA
250001973507;"CARMEN LUCIA GERALDI";"#NULO";"PL";"FEMININO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"GERENTE";"#NE";"N";"DEFERIDO";"SUPLENTE";218;60000;"FUNDO ESPECIAL";3e+05
250001973499;"TANDARA ALVES CAIXETA";"#NULO";"PL";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS";"#NE";"N";"DEFERIDO";"SUPLENTE";1896;5e+05;"FUNDO ESPECIAL";1662990,25
250001973519;"JEFFERSON FERNANDES PEDRO";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"#NE";"N";"DEFERIDO";"SUPLENTE";184;60000;"FUNDO ESPECIAL";5800
250001973495;"AGNALDO QUEIROZ DE FARIA";"#NULO";"PL";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"#NE";"N";"DEFERIDO";"SUPLENTE";1025;65715;"OUTROS RECURSOS, FUNDO ESPECIAL";1206000
250002052134;"DENISE MARIA RIBEIRO ALBUQUERQUE DESIMONE";"#NULO";"REDE";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"SUPLENTE";260;33189,25;"OUTROS RECURSOS, FUNDO ESPECIAL";NA
250002052125;"MARCOS ROBERTO MAROLIS";"#NULO";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";1160;61307,92;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250002052102;"EDSON FRANCISCO DE SANTANA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";9141;218786,01;"OUTROS RECURSOS, FUNDO ESPECIAL";910522,09
250002052129;"ANTONIO ERICK GOMES DA SILVA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";1530;61128,69;"OUTROS RECURSOS, FUNDO ESPECIAL";33045,58
250002052099;"MARCO ANTÔNIO MILLS MARTINS";"#NULO";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ARQUITETO";"#NE";"N";"DEFERIDO";"SUPLENTE";1881;221897,34;"OUTROS RECURSOS, FUNDO ESPECIAL";53328,26
250002052086;"REVYEUX DOS SANTOS LIMA";"#NULO";"PSOL";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"#NE";"N";"DEFERIDO";"SUPLENTE";935;48635,42;"FUNDO PARTIDARIO, FUNDO ESPECIAL";NA
250002052127;"CAROLINA IARA RAMOS DE OLIVEIRA";"#NULO";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";"SUPLENTE";20431;464159,46;"OUTROS RECURSOS, FUNDO ESPECIAL";192,42
250002052130;"VINICIUS JORGE RIBEIRO LIMA";"#NULO";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"SUPLENTE";4643;218786,01;"OUTROS RECURSOS, FUNDO ESPECIAL";240000
250002018930;"JORGE ATAYDES DOS SANTOS";"#NULO";"MOBILIZA";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";"#NE";"N";"DEFERIDO";"NÃO ELEITO";193;0;"#NULO";1027000
250002018935;"GERALDO PEREIRA FILHO";"#NULO";"MOBILIZA";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"#NE";"N";"DEFERIDO";"NÃO ELEITO";597;0;"#NULO";27000
250002363843;"DAOUD ZAPAROLI SAFADI";"#NULO";"PCO";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";30;4442,13;"FUNDO ESPECIAL";NA
250002170970;"ROMILDO DO SANTOS";"#NULO";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";262;12433,07;"FUNDO ESPECIAL";30000
250002171006;"FABIO BARSOTTI";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";640;12697,95;"FUNDO ESPECIAL, OUTROS RECURSOS";NA
250002170972;"EDUARDO JOSE DA SILVA";"#NULO";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";137;11697,95;"FUNDO ESPECIAL";NA
250002171017;"IGOR HONORIO DA SILVA";"#NULO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";782;11697,95;"FUNDO ESPECIAL";69000
250002170968;"ADRIANA DAINEZI LACERDA E SILVA";"#NULO";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";2767;41874,42;"FUNDO ESPECIAL";217000
250002170990;"RIVERIA LINS DA SILVA";"#NULO";"PRTB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";"NÃO ELEITO";967;13609,54;"FUNDO ESPECIAL";35000
250002029363;"ANTONIO JOSÉ FERREIRA";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"TAXISTA";"#NE";"N";"DEFERIDO";"NÃO ELEITO";149;20988,67;"FUNDO PARTIDARIO, FUNDO ESPECIAL";NA
250002029394;"EDITH FERREIRA DE SOUZA OLIVEIRA";"#NULO";"SOLIDARIEDADE";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENFERMEIRO";"#NE";"N";"DEFERIDO";"NÃO ELEITO";154;23116,09;"FUNDO ESPECIAL, FUNDO PARTIDARIO";NA
250002029396;"RUBENS MASSASHI ITO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"AMARELA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";"NÃO ELEITO";299;29961,82;"FUNDO ESPECIAL, FUNDO PARTIDARIO";127649,25
250002029374;"MARCELO GOUVEIA NASCIMENTO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";"NÃO ELEITO";3323;203736,84;"FUNDO ESPECIAL";12500
